guest_id,country,loyalty_tier,total_stays,total_spend_eur,avg_lead_time_days,preferred_segment,enrolled_date,email_opt_in
G004282,USA,Silver,8,2262.97,99,Online TA,2019-05-12,N
G004283,USA,Bronze,3,523.56,110,Offline TA/TO,2020-09-03,N
G004284,NLD,Gold,14,1548.02,75,Offline TA/TO,2017-12-10,N
G004285,ESP,Platinum,39,12795.16,115,Groups,2018-08-04,Y
G004286,USA,Bronze,2,309.94,88,Online TA,2015-11-22,Y
G004287,GBR,Bronze,2,359.36,107,Groups,2015-11-30,N
G004288,FRA,Bronze,2,228.49,111,Groups,2015-06-15,Y
G004289,GBR,Gold,11,1731.36,63,Online TA,2019-04-05,N
G004290,DEU,Silver,4,937.38,45,Online TA,2018-04-04,N
G004291,ESP,Bronze,3,1034.35,85,Online TA,2017-10-08,Y
G004292,ESP,Silver,6,1082.41,119,Complementary,2019-02-18,N
G004293,FRA,Bronze,3,701.96,71,Online TA,2023-03-11,Y
G004294,ITA,Silver,8,2290.04,88,Corporate,2020-08-27,Y
G004295,NLD,Silver,5,734.19,67,Corporate,2017-06-18,Y
G004296,USA,Gold,11,2832.32,71,Offline TA/TO,2018-10-04,Y
G004297,PRT,Silver,9,3140.17,63,Complementary,2016-07-29,N
G004298,USA,Bronze,3,253.95,85,Online TA,2022-12-20,Y
G004299,FRA,Silver,7,1407.93,51,Offline TA/TO,2019-04-30,Y
G004300,GBR,Bronze,3,584.54,15,Corporate,2019-12-16,N
G004301,ITA,Bronze,3,465.15,77,Direct,2023-01-14,N
G004302,ITA,Silver,9,737.36,98,Offline TA/TO,2023-07-30,Y
G004303,USA,Silver,6,1028.75,25,Corporate,2020-11-06,Y
G004304,ESP,Gold,25,4357.1,116,Direct,2019-08-02,N
G004305,BRA,Bronze,1,108.82,77,Online TA,2021-03-14,N
G004306,NLD,Silver,7,984.11,119,Groups,2023-08-24,Y
G004307,USA,Bronze,3,308.42,20,Corporate,2017-09-15,Y
G004308,CHN,Gold,17,5164.55,54,Groups,2017-06-02,Y
G004309,BRA,Bronze,2,688.0,106,Groups,2016-05-21,N
G004310,BRA,Bronze,1,170.71,12,Corporate,2020-04-28,N
G004311,ITA,Bronze,2,583.72,44,Direct,2015-01-13,N
G004312,FRA,Gold,25,8076.37,52,Direct,2018-04-17,Y
G004313,PRT,Bronze,3,683.98,87,Groups,2018-08-04,N
G004314,ITA,Silver,5,1080.2,107,Corporate,2022-01-21,Y
G004315,DEU,Bronze,1,84.43,17,Offline TA/TO,2015-08-31,N
G004316,PRT,Silver,8,1517.11,73,Complementary,2016-05-01,N
G004317,BRA,Silver,4,1000.06,18,Online TA,2022-04-07,N
G004318,DEU,Bronze,2,182.73,49,Groups,2018-05-17,Y
G004319,PRT,Gold,15,3736.08,58,Groups,2021-12-26,Y
G004320,ITA,Gold,30,7452.9,62,Complementary,2018-11-27,Y
G004321,BRA,Gold,23,5332.64,44,Corporate,2016-07-27,Y
G004322,CHN,Bronze,2,421.64,100,Online TA,2017-08-23,N
G004323,NLD,Bronze,2,306.96,87,Complementary,2019-07-25,N
G004324,DEU,Silver,8,2216.0,52,Online TA,2021-08-20,Y
G004325,FRA,Bronze,3,641.61,114,Offline TA/TO,2016-03-03,N
G004326,NLD,Bronze,3,281.25,71,Corporate,2017-05-13,Y
G004327,BRA,Bronze,1,319.64,75,Groups,2016-02-25,Y
G004328,GBR,Gold,28,5110.74,93,Online TA,2021-02-28,Y
G004329,BRA,Bronze,1,150.5,56,Online TA,2019-02-23,N
G004330,FRA,Bronze,1,193.86,63,Corporate,2021-08-27,N
G004331,NLD,Bronze,1,330.53,46,Corporate,2018-02-21,N
G004332,USA,Bronze,1,246.56,22,Corporate,2017-08-06,Y
G004333,PRT,Bronze,2,663.73,42,Online TA,2019-04-17,Y
G004334,DEU,Bronze,2,339.8,40,Direct,2019-02-24,Y
G004335,BRA,Bronze,2,483.78,101,Groups,2018-03-16,N
G004336,USA,Bronze,3,916.53,78,Direct,2017-11-07,N
G004337,ESP,Gold,30,8965.73,63,Online TA,2021-08-30,N
G004338,BRA,Gold,20,6010.46,7,Complementary,2023-12-28,N
G004339,DEU,Bronze,3,451.84,7,Online TA,2019-11-19,Y
G004340,BRA,Bronze,1,175.37,18,Groups,2017-03-19,Y
G004341,DEU,Gold,15,2041.68,22,Complementary,2019-01-14,N
G004342,ITA,Bronze,1,331.03,105,Online TA,2020-05-25,N
G004343,DEU,Bronze,2,435.7,89,Groups,2016-12-05,Y
G004344,DEU,Bronze,2,261.6,11,Complementary,2022-06-12,Y
G004345,ESP,Silver,7,1945.94,26,Corporate,2020-04-08,Y
G004346,BRA,Bronze,1,201.18,63,Offline TA/TO,2019-11-15,N
G004347,CHN,Gold,14,4001.56,64,Complementary,2022-12-03,N
G004348,NLD,Silver,9,1372.42,31,Direct,2017-04-04,N
G004349,DEU,Bronze,3,571.18,97,Groups,2015-01-19,N
G004350,FRA,Bronze,3,409.48,11,Online TA,2015-11-06,N
G004351,NLD,Bronze,3,631.77,8,Offline TA/TO,2017-09-23,N
G004352,GBR,Bronze,1,131.14,90,Offline TA/TO,2023-12-03,Y
G004353,PRT,Silver,7,1581.64,27,Online TA,2019-10-01,Y
G004354,NLD,Silver,10,2151.98,89,Offline TA/TO,2017-03-05,Y
G004355,GBR,Bronze,2,453.86,53,Corporate,2017-10-04,N
G004356,BRA,Gold,13,3404.86,8,Groups,2019-09-18,Y
G004357,FRA,Bronze,2,374.48,59,Complementary,2016-12-16,Y
G004358,ITA,Bronze,2,238.09,20,Complementary,2023-10-08,Y
G004359,BRA,Gold,14,2395.19,23,Direct,2015-09-05,N
G004360,PRT,Bronze,2,658.54,57,Online TA,2022-12-14,Y
G004361,BRA,Bronze,3,942.48,74,Corporate,2019-09-10,N
G004362,CHN,Bronze,3,857.87,110,Complementary,2016-11-02,Y
G004363,USA,Bronze,2,189.12,17,Offline TA/TO,2023-06-18,Y
G004364,PRT,Silver,8,696.52,50,Complementary,2022-06-16,N
G004365,DEU,Bronze,1,345.94,70,Offline TA/TO,2020-10-04,N
G004366,NLD,Gold,27,8306.32,28,Direct,2017-08-04,Y
G004367,ESP,Bronze,3,363.67,29,Online TA,2021-06-12,N
G004368,DEU,Silver,10,900.37,82,Complementary,2022-07-31,Y
G004369,GBR,Silver,7,1003.63,71,Groups,2019-07-04,N
G004370,NLD,Bronze,2,191.01,29,Complementary,2018-01-09,N
G004371,ITA,Bronze,2,418.14,53,Complementary,2022-04-14,N
G004372,USA,Silver,10,1458.82,53,Direct,2015-02-25,N
G004373,GBR,Silver,8,2220.57,63,Online TA,2016-01-25,Y
G004374,ESP,Silver,8,1250.75,37,Direct,2023-06-30,N
G004375,GBR,Silver,7,778.36,46,Corporate,2015-05-07,Y
G004376,BRA,Gold,17,2211.87,28,Online TA,2019-04-19,Y
G004377,BRA,Silver,4,460.89,58,Online TA,2017-08-04,Y
G004378,PRT,Bronze,2,262.76,15,Corporate,2015-12-18,N
G004379,DEU,Bronze,3,986.2,12,Offline TA/TO,2023-07-20,Y
G004380,NLD,Silver,8,1836.81,97,Direct,2015-01-24,N
G004381,BRA,Bronze,2,244.94,35,Offline TA/TO,2021-09-15,N
G004382,ESP,Bronze,2,302.42,90,Direct,2016-09-06,Y
G004383,PRT,Gold,23,8014.28,57,Corporate,2018-08-30,N
G004384,USA,Bronze,2,357.82,63,Corporate,2018-03-23,Y
G004385,ITA,Silver,4,412.29,31,Online TA,2016-06-10,N
G004386,GBR,Gold,26,3225.77,47,Groups,2020-03-17,Y
G004387,GBR,Bronze,3,626.65,47,Direct,2016-01-19,Y
G004388,CHN,Bronze,3,477.14,46,Offline TA/TO,2018-06-04,N
G004389,USA,Bronze,1,100.08,114,Complementary,2017-12-16,Y
G004390,DEU,Silver,9,2170.98,47,Complementary,2015-08-08,N
G004391,GBR,Bronze,1,321.05,70,Corporate,2016-01-01,N
G004392,FRA,Bronze,1,107.95,64,Online TA,2020-12-20,Y
G004393,ESP,Gold,13,1609.79,47,Corporate,2021-08-01,N
G004394,GBR,Bronze,2,194.37,92,Complementary,2023-04-02,N
G004395,USA,Bronze,1,271.59,77,Online TA,2018-04-06,Y
G004396,GBR,Bronze,2,323.6,114,Direct,2017-11-04,N
G004397,CHN,Bronze,2,238.03,25,Online TA,2017-07-26,Y
G004398,CHN,Silver,5,970.68,40,Corporate,2015-08-13,Y
G004399,ITA,Silver,10,2495.37,85,Online TA,2017-09-02,N
G004400,USA,Gold,21,2046.45,43,Corporate,2017-11-19,N
G004401,ITA,Bronze,1,236.73,8,Corporate,2015-05-19,N
G004402,GBR,Silver,4,833.87,35,Complementary,2022-07-24,N
G004403,PRT,Silver,10,2843.67,70,Groups,2021-09-17,Y
G004404,BRA,Silver,7,1415.92,13,Direct,2021-04-02,Y
G004405,USA,Platinum,66,16662.09,46,Corporate,2017-09-11,Y
G004406,NLD,Bronze,1,147.12,68,Direct,2016-01-20,N
G004407,USA,Silver,5,503.28,109,Offline TA/TO,2015-07-19,N
G004408,GBR,Platinum,33,3376.02,73,Offline TA/TO,2021-12-20,N
G004409,ITA,Silver,7,1954.35,28,Groups,2015-03-29,N
G004410,NLD,Silver,6,1262.61,26,Groups,2015-10-04,N
G004411,ESP,Bronze,1,93.4,101,Groups,2021-10-16,Y
G004412,DEU,Bronze,2,482.29,11,Complementary,2023-02-01,N
G004413,CHN,Bronze,2,435.68,101,Complementary,2022-05-11,Y
G004414,GBR,Bronze,1,339.21,65,Groups,2018-09-22,Y
G004415,GBR,Gold,16,2322.92,30,Offline TA/TO,2019-05-18,N
G004416,BRA,Bronze,2,619.71,22,Corporate,2016-12-17,N
G004417,USA,Silver,4,1174.45,90,Complementary,2020-07-18,Y
G004418,DEU,Bronze,2,537.75,30,Direct,2022-08-01,N
G004419,NLD,Silver,8,714.92,37,Corporate,2017-12-04,Y
G004420,PRT,Bronze,3,356.21,117,Complementary,2018-09-10,Y
G004421,CHN,Silver,5,884.51,69,Corporate,2021-10-25,Y
G004422,NLD,Bronze,3,410.79,51,Corporate,2016-09-02,Y
G004423,FRA,Silver,4,457.87,17,Online TA,2018-08-06,Y
G004424,PRT,Bronze,3,281.09,67,Offline TA/TO,2017-02-07,N
G004425,NLD,Gold,16,3029.62,42,Groups,2023-09-15,N
G004426,FRA,Silver,5,1510.75,30,Online TA,2016-11-27,Y
G004427,NLD,Silver,8,767.95,45,Online TA,2021-07-23,Y
G004428,ESP,Bronze,1,338.87,68,Groups,2016-11-25,Y
G004429,PRT,Bronze,1,117.95,73,Direct,2021-12-03,Y
G004430,USA,Bronze,2,200.24,114,Groups,2018-05-20,N
G004431,USA,Silver,8,646.73,88,Offline TA/TO,2022-04-16,N
G004432,ESP,Gold,14,1964.2,64,Direct,2022-07-12,N
G004433,PRT,Silver,5,822.77,63,Corporate,2015-03-04,Y
G004434,ESP,Bronze,1,220.07,40,Groups,2023-02-11,Y
G004435,ESP,Silver,4,929.82,73,Offline TA/TO,2015-08-26,Y
G004436,CHN,Silver,6,1438.33,104,Online TA,2018-10-27,N
G004437,DEU,Silver,7,1365.46,19,Offline TA/TO,2017-08-19,Y
G004438,USA,Silver,10,1909.61,14,Complementary,2022-06-06,N
G004439,GBR,Bronze,1,274.03,20,Groups,2018-09-23,N
G004440,GBR,Silver,8,1084.01,114,Online TA,2017-11-13,Y
G004441,ESP,Bronze,2,164.55,69,Groups,2022-01-28,Y
G004442,PRT,Bronze,1,317.36,43,Offline TA/TO,2020-10-20,Y
G004443,DEU,Bronze,1,129.28,64,Complementary,2018-05-07,Y
G004444,ITA,Bronze,3,359.42,14,Corporate,2018-09-07,Y
G004445,USA,Silver,4,735.36,86,Complementary,2016-05-05,Y
G004446,NLD,Bronze,2,417.41,9,Online TA,2018-07-09,N
G004447,DEU,Bronze,3,677.08,42,Offline TA/TO,2019-11-19,N
G004448,USA,Platinum,41,12405.79,40,Offline TA/TO,2017-01-29,Y
G004449,ITA,Platinum,41,14059.36,95,Complementary,2018-08-27,N
G004450,BRA,Bronze,2,186.19,89,Corporate,2023-12-17,N
G004451,PRT,Silver,9,2967.16,16,Online TA,2017-11-20,Y
G004452,USA,Bronze,1,184.65,9,Groups,2015-10-23,N
G004453,PRT,Silver,7,1541.19,13,Direct,2015-06-14,N
G004454,DEU,Bronze,2,618.6,86,Corporate,2019-04-27,Y
G004455,BRA,Bronze,3,378.02,9,Offline TA/TO,2021-03-09,Y
G004456,PRT,Gold,15,2996.11,17,Online TA,2020-12-12,Y
G004457,GBR,Silver,6,2080.14,28,Complementary,2016-03-13,N
G004458,GBR,Bronze,3,691.07,54,Groups,2018-09-13,Y
G004459,GBR,Bronze,1,314.36,106,Corporate,2017-11-17,Y
G004460,BRA,Silver,6,1867.95,119,Online TA,2023-08-22,Y
G004461,USA,Silver,5,564.21,58,Corporate,2015-08-26,Y
G004462,DEU,Bronze,2,297.15,42,Corporate,2021-08-28,N
G004463,DEU,Bronze,3,443.55,17,Complementary,2021-01-30,Y
G004464,FRA,Bronze,1,313.27,41,Complementary,2022-08-28,N
G004465,ITA,Silver,8,2256.04,80,Direct,2023-01-18,N
G004466,PRT,Gold,29,2476.72,80,Complementary,2018-06-21,N
G004467,NLD,Bronze,3,954.4,26,Complementary,2023-05-25,N
G004468,USA,Silver,7,1777.2,103,Online TA,2020-05-13,N
G004469,NLD,Silver,10,2967.58,67,Online TA,2020-01-29,Y
G004470,GBR,Bronze,2,220.22,116,Groups,2020-02-05,Y
G004471,USA,Bronze,3,597.65,62,Corporate,2022-10-14,N
G004472,ITA,Silver,8,1939.0,27,Corporate,2017-11-02,Y
G004473,BRA,Bronze,3,331.71,117,Groups,2020-07-25,Y
G004474,PRT,Silver,7,1647.06,87,Offline TA/TO,2022-04-27,N
G004475,DEU,Silver,10,2109.33,116,Offline TA/TO,2023-10-21,N
G004476,USA,Bronze,2,178.39,115,Corporate,2015-08-15,Y
G004477,DEU,Platinum,77,13821.69,39,Groups,2018-03-01,Y
G004478,ITA,Silver,9,1499.32,23,Offline TA/TO,2019-05-15,Y
G004479,ITA,Bronze,2,352.75,97,Complementary,2022-05-04,N
G004480,DEU,Bronze,3,910.74,30,Direct,2022-12-12,N
G004481,FRA,Bronze,3,795.52,67,Complementary,2020-04-09,Y
G004482,ITA,Silver,9,1665.45,93,Groups,2021-03-28,N
G004483,FRA,Bronze,3,921.61,101,Complementary,2019-10-13,N
G004484,FRA,Bronze,2,176.8,106,Corporate,2019-11-18,N
G004485,ITA,Bronze,1,133.07,12,Direct,2020-05-28,N
G004486,USA,Gold,18,3849.25,94,Groups,2017-11-14,Y
G004487,BRA,Bronze,1,238.33,31,Complementary,2019-10-21,N
G004488,ITA,Bronze,3,731.98,11,Direct,2019-05-10,Y
G004489,CHN,Bronze,3,629.09,25,Online TA,2015-08-08,N
G004490,DEU,Silver,8,1106.04,112,Complementary,2021-07-01,Y
G004491,BRA,Bronze,2,608.85,80,Complementary,2016-12-20,N
G004492,NLD,Silver,8,2144.88,88,Offline TA/TO,2021-11-06,Y
G004493,DEU,Bronze,3,580.63,12,Online TA,2015-10-07,Y
G004494,ITA,Silver,7,1057.39,82,Offline TA/TO,2016-01-28,Y
G004495,PRT,Silver,10,2319.78,54,Groups,2019-04-26,N
G004496,DEU,Silver,8,1108.38,112,Online TA,2021-04-03,Y
G004497,DEU,Silver,10,2230.73,56,Online TA,2020-04-25,N
G004498,PRT,Bronze,3,835.44,111,Complementary,2017-01-04,N
G004499,GBR,Bronze,1,235.37,58,Online TA,2019-01-05,Y
G004500,NLD,Gold,17,3308.54,84,Online TA,2018-02-12,N
G004501,CHN,Silver,8,950.14,98,Corporate,2023-07-20,N
G004502,DEU,Silver,9,2103.63,117,Groups,2015-11-21,Y
G004503,DEU,Gold,16,3386.4,70,Groups,2019-04-21,Y
G004504,NLD,Bronze,1,241.14,108,Corporate,2018-07-08,Y
G004505,CHN,Gold,21,2929.68,13,Online TA,2015-03-16,N
G004506,NLD,Bronze,1,297.53,15,Online TA,2021-09-03,N
G004507,FRA,Bronze,3,1040.59,61,Offline TA/TO,2019-11-29,Y
G004508,NLD,Bronze,2,176.18,33,Offline TA/TO,2017-05-06,Y
G004509,BRA,Silver,4,646.31,63,Online TA,2016-01-11,Y
G004510,ESP,Bronze,3,462.94,18,Corporate,2019-01-12,N
G004511,USA,Platinum,54,18079.44,34,Corporate,2017-05-22,Y
G004512,PRT,Gold,12,3686.33,19,Complementary,2018-03-31,Y
G004513,FRA,Bronze,1,328.22,99,Complementary,2017-12-05,Y
G004514,DEU,Platinum,98,17928.35,115,Complementary,2021-08-28,N
G004515,DEU,Gold,21,7213.07,38,Offline TA/TO,2021-01-31,Y
G004516,PRT,Gold,13,4528.6,45,Offline TA/TO,2015-08-04,Y
G004517,ITA,Gold,13,3048.33,85,Complementary,2019-07-23,Y
G004518,DEU,Gold,23,6800.78,108,Corporate,2020-06-08,N
G004519,ITA,Bronze,2,363.05,67,Offline TA/TO,2015-02-03,N
G004520,DEU,Bronze,2,368.87,91,Complementary,2022-10-06,N
G004521,GBR,Silver,10,3102.38,101,Groups,2016-10-14,N
G004522,GBR,Silver,10,2316.74,55,Direct,2019-02-20,Y
G004523,PRT,Gold,21,6842.47,78,Online TA,2019-07-03,N
G004524,DEU,Silver,10,1509.16,18,Offline TA/TO,2018-02-16,Y
G004525,PRT,Silver,10,2132.95,74,Groups,2015-09-06,N
G004526,CHN,Gold,14,2776.6,91,Corporate,2023-08-24,Y
G004527,DEU,Bronze,2,318.39,15,Corporate,2023-02-20,Y
G004528,PRT,Bronze,1,101.22,12,Corporate,2020-12-30,Y
G004529,ESP,Gold,22,2675.72,83,Complementary,2022-04-18,N
G004530,USA,Bronze,3,443.78,107,Direct,2018-08-13,Y
G004531,USA,Bronze,2,531.42,51,Direct,2022-12-19,Y
G004532,DEU,Bronze,2,256.67,54,Offline TA/TO,2020-02-14,N
G004533,BRA,Bronze,3,887.31,61,Corporate,2016-06-21,Y
G004534,GBR,Silver,10,1608.36,40,Online TA,2015-02-13,Y
G004535,CHN,Bronze,1,247.98,35,Online TA,2019-09-28,N
G004536,GBR,Gold,12,3156.3,28,Complementary,2023-08-22,Y
G004537,BRA,Bronze,3,797.34,82,Complementary,2020-12-24,Y
G004538,FRA,Bronze,3,851.83,14,Groups,2017-06-04,N
G004539,ITA,Bronze,1,90.34,69,Complementary,2015-06-07,Y
G004540,USA,Gold,12,3287.19,14,Online TA,2019-03-03,N
G004541,BRA,Silver,4,742.74,103,Direct,2019-11-20,N
G004542,ESP,Bronze,3,936.32,56,Direct,2016-06-27,N
G004543,PRT,Bronze,2,660.11,86,Online TA,2016-12-29,N
G004544,DEU,Gold,28,5167.31,9,Groups,2019-12-04,N
G004545,CHN,Gold,28,9129.91,32,Complementary,2018-03-23,Y
G004546,CHN,Silver,9,1666.51,44,Groups,2018-03-22,Y
G004547,PRT,Gold,11,1701.66,35,Complementary,2018-07-06,N
G004548,NLD,Bronze,3,550.89,117,Complementary,2017-09-30,N
G004549,PRT,Bronze,1,318.57,88,Offline TA/TO,2023-05-21,Y
G004550,NLD,Bronze,2,513.62,10,Online TA,2020-02-09,N
G004551,PRT,Bronze,1,166.57,116,Direct,2021-12-27,N
G004552,CHN,Gold,26,8418.38,106,Direct,2021-01-28,N
G004553,CHN,Bronze,2,435.68,48,Direct,2019-12-26,Y
G004554,CHN,Bronze,1,267.24,53,Direct,2018-08-02,N
G004555,GBR,Gold,21,3113.9,18,Corporate,2021-03-14,N
G004556,NLD,Silver,4,544.93,102,Complementary,2016-05-08,N
G004557,PRT,Bronze,1,107.49,98,Direct,2020-07-10,N
G004558,NLD,Silver,6,1016.58,84,Online TA,2017-06-04,Y
G004559,NLD,Bronze,3,695.02,40,Corporate,2017-07-15,N
G004560,FRA,Gold,29,7600.44,115,Online TA,2021-10-04,Y
G004561,PRT,Bronze,1,191.1,63,Direct,2016-09-01,N
G004562,DEU,Gold,26,6360.4,85,Direct,2016-07-14,N
G004563,DEU,Silver,8,1481.04,118,Online TA,2019-10-31,N
G004564,ITA,Bronze,2,515.21,95,Groups,2023-11-19,N
G004565,CHN,Bronze,2,177.13,81,Offline TA/TO,2016-03-21,N
G004566,CHN,Bronze,1,200.89,81,Corporate,2019-08-10,Y
G004567,DEU,Bronze,3,400.77,26,Online TA,2017-09-12,Y
G004568,BRA,Silver,9,2327.24,7,Online TA,2018-08-21,Y
G004569,PRT,Silver,9,759.26,10,Offline TA/TO,2017-10-01,N
G004570,USA,Gold,20,1816.56,90,Online TA,2019-05-12,Y
G004571,BRA,Silver,6,1461.68,32,Corporate,2020-08-24,Y
G004572,CHN,Bronze,2,615.29,25,Online TA,2017-02-16,Y
G004573,USA,Silver,4,503.3,70,Direct,2022-01-28,N
G004574,NLD,Bronze,3,324.49,71,Complementary,2022-01-05,N
G004575,GBR,Gold,27,5845.0,119,Corporate,2021-02-08,N
G004576,CHN,Bronze,2,527.7,15,Online TA,2020-06-15,Y
G004577,BRA,Bronze,1,261.44,48,Groups,2015-04-06,N
G004578,DEU,Silver,9,1100.98,19,Complementary,2021-11-08,N
G004579,PRT,Platinum,46,4192.79,74,Online TA,2017-12-18,Y
G004580,USA,Silver,9,2927.24,77,Groups,2015-07-02,N
G004581,ITA,Gold,17,3271.63,76,Corporate,2022-10-05,N
G004582,ESP,Gold,23,2975.18,15,Complementary,2020-08-27,Y
G004583,NLD,Bronze,2,190.3,120,Groups,2020-05-05,N
G004584,ESP,Bronze,1,307.3,63,Groups,2016-12-09,N
G004585,CHN,Silver,7,1350.53,74,Corporate,2015-04-05,N
G004586,GBR,Platinum,93,21012.27,37,Complementary,2023-03-26,N
G004587,ITA,Bronze,1,307.0,56,Online TA,2018-01-11,N
G004588,GBR,Silver,9,1197.24,70,Groups,2016-10-13,N
G004589,FRA,Bronze,1,190.3,11,Groups,2018-06-19,Y
G004590,PRT,Gold,19,2818.23,104,Direct,2018-09-22,N
G004591,USA,Bronze,2,483.95,72,Complementary,2018-07-20,N
G004592,ITA,Bronze,1,120.42,78,Corporate,2019-07-05,N
G004593,FRA,Bronze,1,348.37,24,Complementary,2019-09-17,N
G004594,DEU,Silver,7,1154.28,20,Online TA,2020-10-17,Y
G004595,ESP,Bronze,1,221.92,85,Online TA,2017-04-11,N
G004596,BRA,Bronze,2,510.56,30,Groups,2019-08-16,N
G004597,DEU,Platinum,82,14816.57,89,Groups,2015-08-01,N
G004598,USA,Bronze,3,572.44,36,Complementary,2019-02-06,Y
G004599,BRA,Silver,4,1207.68,117,Offline TA/TO,2019-05-18,Y
G004600,GBR,Silver,4,931.89,7,Direct,2021-09-12,Y
G004601,DEU,Bronze,2,326.81,99,Online TA,2015-06-08,Y
G004602,USA,Bronze,3,345.54,100,Offline TA/TO,2023-07-08,Y
G004603,FRA,Gold,21,6337.02,50,Complementary,2022-07-26,N
G004604,BRA,Silver,4,490.47,57,Offline TA/TO,2023-09-06,N
G004605,BRA,Silver,4,997.37,103,Direct,2016-04-28,N
G004606,PRT,Bronze,3,529.66,59,Offline TA/TO,2016-12-22,Y
G004607,NLD,Platinum,62,10151.27,89,Offline TA/TO,2023-07-22,N
G004608,ESP,Bronze,2,617.58,43,Corporate,2020-07-01,N
G004609,NLD,Bronze,2,361.96,119,Offline TA/TO,2017-02-26,N
G004610,NLD,Bronze,3,987.66,101,Online TA,2015-09-01,N
G004611,CHN,Silver,6,2038.86,101,Online TA,2023-07-22,Y
G004612,ESP,Bronze,1,85.53,87,Online TA,2021-10-06,N
G004613,FRA,Bronze,2,283.07,82,Complementary,2018-06-20,N
G004614,PRT,Silver,7,2219.71,44,Corporate,2020-02-05,Y
G004615,USA,Bronze,3,979.94,26,Complementary,2020-09-19,Y
G004616,GBR,Silver,4,762.88,9,Direct,2021-09-09,N
G004617,NLD,Silver,5,622.81,38,Direct,2019-04-03,N
G004618,ITA,Bronze,1,175.98,84,Corporate,2023-09-09,Y
G004619,ITA,Platinum,40,3219.06,67,Groups,2021-06-04,Y
G004620,ITA,Bronze,3,454.24,55,Offline TA/TO,2016-04-24,Y
G004621,USA,Platinum,64,9876.02,95,Direct,2020-10-06,Y
G004622,NLD,Bronze,3,718.65,90,Offline TA/TO,2017-09-04,N
G004623,USA,Gold,19,4697.41,33,Complementary,2023-03-02,Y
G004624,DEU,Bronze,1,129.27,88,Online TA,2016-01-23,Y
G004625,USA,Bronze,2,475.16,88,Corporate,2015-08-01,N
G004626,PRT,Bronze,1,335.69,88,Corporate,2016-06-17,N
G004627,ESP,Silver,7,2320.87,23,Corporate,2018-10-02,N
G004628,USA,Bronze,2,297.88,12,Corporate,2020-10-03,Y
G004629,ESP,Bronze,3,372.1,86,Groups,2021-12-21,N
G004630,DEU,Gold,29,8668.26,53,Offline TA/TO,2018-01-01,Y
G004631,USA,Gold,18,5884.38,98,Groups,2016-09-21,Y
G004632,ITA,Bronze,1,107.16,20,Offline TA/TO,2021-10-07,N
G004633,ITA,Bronze,2,677.18,89,Offline TA/TO,2023-03-28,Y
G004634,ESP,Bronze,1,99.23,89,Offline TA/TO,2020-07-20,N
G004635,BRA,Gold,24,7488.72,53,Complementary,2015-07-27,Y
G004636,CHN,Bronze,1,126.31,61,Offline TA/TO,2022-06-08,N
G004637,ITA,Gold,25,7187.04,22,Complementary,2016-05-27,N
G004638,PRT,Bronze,3,317.4,49,Online TA,2020-07-24,N
G004639,FRA,Platinum,90,22598.84,97,Corporate,2018-03-21,N
G004640,GBR,Silver,7,1159.62,16,Complementary,2018-11-26,Y
G004641,PRT,Silver,8,2495.97,63,Offline TA/TO,2020-01-02,Y
G004642,DEU,Silver,10,2566.18,110,Direct,2021-08-28,N
G004643,DEU,Silver,9,1147.22,92,Online TA,2021-03-14,N
G004644,GBR,Bronze,3,601.87,115,Offline TA/TO,2020-01-20,Y
G004645,PRT,Silver,8,2037.64,48,Complementary,2016-03-25,Y
G004646,CHN,Bronze,3,312.61,62,Corporate,2016-06-18,Y
G004647,ITA,Bronze,3,911.22,60,Corporate,2015-11-13,N
G004648,ITA,Gold,23,7855.19,13,Complementary,2018-01-12,Y
G004649,BRA,Bronze,1,346.56,90,Offline TA/TO,2018-11-02,N
G004650,BRA,Bronze,2,615.84,53,Complementary,2020-02-19,Y
G004651,GBR,Silver,9,3087.19,104,Direct,2018-10-14,Y
G004652,PRT,Bronze,2,290.3,85,Offline TA/TO,2019-10-12,Y
G004653,BRA,Bronze,3,918.66,113,Offline TA/TO,2017-06-21,N
G004654,NLD,Bronze,1,124.53,7,Corporate,2022-12-15,Y
G004655,NLD,Silver,5,484.25,109,Complementary,2019-03-28,Y
G004656,GBR,Bronze,1,196.59,57,Groups,2015-08-12,Y
G004657,GBR,Bronze,2,305.36,65,Complementary,2021-06-09,N
G004658,DEU,Bronze,2,480.99,59,Corporate,2015-05-13,N
G004659,FRA,Silver,7,2123.78,26,Groups,2020-09-25,Y
G004660,USA,Bronze,3,658.83,64,Groups,2021-01-17,Y
G004661,BRA,Bronze,1,346.28,75,Complementary,2019-10-31,Y
G004662,PRT,Bronze,2,166.59,79,Complementary,2019-12-09,Y
G004663,ESP,Gold,21,1770.47,116,Online TA,2019-04-25,N
G004664,BRA,Gold,13,3971.87,64,Complementary,2020-11-07,Y
G004665,BRA,Bronze,3,1007.43,46,Groups,2022-03-16,Y
G004666,DEU,Silver,4,380.41,92,Complementary,2016-11-17,Y
G004667,CHN,Silver,8,1653.44,17,Online TA,2016-04-28,Y
G004668,NLD,Bronze,3,548.78,109,Direct,2015-04-18,N
G004669,DEU,Gold,20,5561.76,83,Offline TA/TO,2015-09-03,N
G004670,ESP,Silver,4,973.24,85,Offline TA/TO,2016-09-29,N
G004671,CHN,Silver,10,1971.84,83,Direct,2015-03-28,N
