feedback_id,guest_id,hotel_type,package_name,stay_date,nps_score,checkin_satisfaction,room_satisfaction,food_satisfaction,value_for_money,would_return,booking_channel
FB0007593,G004431,City Hotel,Full Board,2016-01-01,7,2,3,5,5,Y,GDS
FB0007594,G001574,City Hotel,Half Board,2015-09-17,6,2,5,4,4,Y,GDS
FB0007595,G003763,Resort Hotel,Half Board,2016-05-11,10,5,1,3,4,N,TA/TO
FB0007596,G002829,City Hotel,Half Board,2016-01-12,8,2,4,3,1,Maybe,Direct
FB0007597,G001707,Resort Hotel,Premium All-Inclusive,2015-07-04,7,3,1,1,1,N,Direct
FB0007598,G001446,Resort Hotel,Standard,2015-10-05,6,4,5,1,4,Maybe,GDS
FB0007599,G003823,City Hotel,Half Board,2015-08-17,10,1,4,2,2,Maybe,Direct
FB0007600,G000758,Resort Hotel,Breakfast Included,2017-08-04,6,4,3,2,2,Y,TA/TO
FB0007601,G001082,City Hotel,Standard,2015-10-15,9,3,3,3,4,Maybe,GDS
FB0007602,G003007,City Hotel,Breakfast Included,2015-11-06,8,3,5,4,1,Y,TA/TO
FB0007603,G000672,Resort Hotel,Full Board,2015-12-29,4,1,5,1,3,Y,Direct
FB0007604,G002313,City Hotel,Premium All-Inclusive,2017-06-04,9,5,3,4,5,N,Direct
FB0007605,G004172,City Hotel,Standard,2016-01-29,6,2,1,4,5,Y,GDS
FB0007606,G002791,City Hotel,Full Board,2016-02-01,10,3,5,5,5,Maybe,GDS
FB0007607,G001248,City Hotel,Full Board,2017-02-28,1,1,1,3,2,N,GDS
FB0007608,G003582,City Hotel,Full Board,2017-07-11,7,1,2,3,5,Y,TA/TO
FB0007609,G004424,City Hotel,Breakfast Included,2016-12-13,8,1,5,3,4,N,GDS
FB0007610,G000274,Resort Hotel,Breakfast Included,2017-02-08,3,4,1,5,4,Y,GDS
FB0007611,G003029,Resort Hotel,Full Board,2015-07-30,6,1,1,3,3,Y,GDS
FB0007612,G003753,Resort Hotel,Breakfast Included,2017-01-21,4,2,5,3,3,N,GDS
FB0007613,G002120,Resort Hotel,Breakfast Included,2015-12-30,9,2,4,4,5,Maybe,GDS
FB0007614,G001126,City Hotel,Half Board,2015-11-25,6,5,3,5,3,N,GDS
FB0007615,G002032,City Hotel,Breakfast Included,2016-05-31,6,1,5,4,3,Y,Direct
FB0007616,G001357,Resort Hotel,Half Board,2017-07-16,8,5,3,2,1,Maybe,TA/TO
FB0007617,G001336,Resort Hotel,Full Board,2016-10-20,9,4,2,3,2,N,Direct
FB0007618,G000720,Resort Hotel,Breakfast Included,2017-02-19,9,4,4,4,4,N,GDS
FB0007619,G000550,Resort Hotel,Premium All-Inclusive,2016-08-11,7,4,2,2,5,Maybe,TA/TO
FB0007620,G001263,Resort Hotel,Full Board,2016-11-24,6,1,2,2,3,Y,GDS
FB0007621,G001123,City Hotel,Half Board,2017-06-20,8,5,1,4,2,N,GDS
FB0007622,G000560,Resort Hotel,Standard,2017-07-12,7,2,2,2,3,Maybe,Direct
FB0007623,G002550,Resort Hotel,Standard,2017-02-28,8,1,5,1,3,Y,TA/TO
FB0007624,G004854,Resort Hotel,Half Board,2017-05-03,7,2,3,4,1,Maybe,GDS
FB0007625,G001172,Resort Hotel,Full Board,2016-12-17,10,2,2,5,5,N,GDS
FB0007626,G002296,City Hotel,Premium All-Inclusive,2015-07-29,5,2,1,3,5,Maybe,Direct
FB0007627,G000299,Resort Hotel,Standard,2016-07-01,5,5,1,4,4,Maybe,GDS
FB0007628,G004477,Resort Hotel,Breakfast Included,2016-11-01,7,5,3,3,1,Y,Direct
FB0007629,G002397,Resort Hotel,Full Board,2015-10-08,7,3,4,1,2,N,Direct
FB0007630,G001036,Resort Hotel,Half Board,2016-10-11,9,5,2,5,3,N,Direct
FB0007631,G003261,Resort Hotel,Premium All-Inclusive,2016-11-11,8,3,5,3,5,N,TA/TO
FB0007632,G001816,City Hotel,Breakfast Included,2017-03-19,9,3,2,2,1,Maybe,GDS
FB0007633,G001644,Resort Hotel,Half Board,2016-10-26,0,2,4,4,5,Y,GDS
FB0007634,G001553,Resort Hotel,Half Board,2016-10-02,1,4,4,3,4,Y,GDS
FB0007635,G002805,Resort Hotel,Premium All-Inclusive,2017-04-25,9,4,1,1,4,N,TA/TO
FB0007636,G000016,Resort Hotel,Half Board,2016-11-20,6,1,3,4,4,Y,TA/TO
FB0007637,G003042,City Hotel,Premium All-Inclusive,2017-08-13,10,4,1,5,2,Y,Direct
FB0007638,G003854,Resort Hotel,Standard,2017-07-15,7,2,5,2,4,N,Direct
FB0007639,G000888,Resort Hotel,Full Board,2015-11-10,9,2,1,3,4,N,GDS
FB0007640,G004476,City Hotel,Standard,2017-07-06,4,2,2,4,1,N,TA/TO
FB0007641,G003464,Resort Hotel,Full Board,2015-07-28,6,5,3,2,2,N,GDS
FB0007642,G003807,City Hotel,Standard,2017-02-22,9,3,1,5,3,Y,TA/TO
FB0007643,G002016,Resort Hotel,Breakfast Included,2016-05-20,5,2,1,5,3,Y,Direct
FB0007644,G001439,City Hotel,Premium All-Inclusive,2017-07-01,2,5,3,2,4,N,TA/TO
FB0007645,G003697,City Hotel,Standard,2017-04-19,8,4,5,5,1,N,TA/TO
FB0007646,G000371,Resort Hotel,Breakfast Included,2016-02-23,10,1,3,1,1,Maybe,TA/TO
FB0007647,G003580,Resort Hotel,Half Board,2016-12-22,1,3,2,4,4,N,TA/TO
FB0007648,G003125,City Hotel,Full Board,2016-01-28,10,3,1,4,4,Maybe,GDS
FB0007649,G000283,City Hotel,Breakfast Included,2016-10-26,9,4,4,1,1,Maybe,GDS
FB0007650,G002273,City Hotel,Breakfast Included,2015-08-11,9,5,3,4,2,Y,GDS
FB0007651,G001899,Resort Hotel,Standard,2016-08-21,7,3,5,1,1,Maybe,TA/TO
FB0007652,G000634,Resort Hotel,Half Board,2017-06-17,8,4,4,4,2,Y,GDS
FB0007653,G001597,City Hotel,Premium All-Inclusive,2015-11-13,2,4,1,3,4,Y,Direct
FB0007654,G003107,Resort Hotel,Full Board,2016-03-19,7,1,3,3,5,Maybe,Direct
FB0007655,G002270,Resort Hotel,Premium All-Inclusive,2015-07-25,4,3,3,5,5,Y,TA/TO
FB0007656,G004544,City Hotel,Premium All-Inclusive,2016-06-05,8,5,1,1,2,Y,GDS
FB0007657,G004315,City Hotel,Breakfast Included,2016-05-02,7,5,4,3,1,Maybe,GDS
FB0007658,G002580,City Hotel,Standard,2016-01-07,9,2,3,4,2,Maybe,TA/TO
FB0007659,G001122,Resort Hotel,Full Board,2015-12-28,7,3,2,3,5,Y,TA/TO
FB0007660,G003226,City Hotel,Premium All-Inclusive,2015-09-13,7,4,3,2,5,N,Direct
FB0007661,G000749,Resort Hotel,Standard,2015-10-20,8,4,1,5,4,Maybe,TA/TO
FB0007662,G002265,City Hotel,Standard,2017-01-24,6,2,4,3,3,N,Direct
FB0007663,G001783,City Hotel,Full Board,2017-03-27,9,5,1,5,4,N,Direct
FB0007664,G001754,City Hotel,Full Board,2015-11-10,7,2,5,5,1,Y,TA/TO
FB0007665,G002557,City Hotel,Standard,2016-03-29,2,4,2,1,1,Y,Direct
FB0007666,G004511,Resort Hotel,Half Board,2017-08-07,4,4,5,1,1,Y,Direct
FB0007667,G001542,City Hotel,Breakfast Included,2016-05-23,9,2,3,1,2,Y,TA/TO
FB0007668,G002072,City Hotel,Full Board,2015-10-07,5,2,5,3,2,Maybe,TA/TO
FB0007669,G003417,Resort Hotel,Premium All-Inclusive,2015-11-14,3,1,5,3,2,Maybe,GDS
FB0007670,G001106,City Hotel,Premium All-Inclusive,2016-08-16,9,2,4,3,2,N,TA/TO
FB0007671,G001713,Resort Hotel,Standard,2017-07-27,1,5,3,3,3,N,TA/TO
FB0007672,G001318,Resort Hotel,Standard,2017-07-21,9,1,4,4,1,Y,GDS
FB0007673,G001200,City Hotel,Full Board,2016-05-03,6,4,5,4,5,Y,GDS
FB0007674,G000653,Resort Hotel,Premium All-Inclusive,2017-05-18,0,5,2,5,4,Maybe,GDS
FB0007675,G002752,City Hotel,Premium All-Inclusive,2015-09-01,8,3,3,3,2,N,Direct
FB0007676,G001388,City Hotel,Standard,2017-01-05,5,1,5,5,4,N,Direct
FB0007677,G003847,City Hotel,Breakfast Included,2015-12-27,7,4,5,1,3,N,GDS
FB0007678,G004975,City Hotel,Half Board,2015-07-13,7,1,5,3,4,Maybe,TA/TO
FB0007679,G002432,Resort Hotel,Full Board,2017-01-30,9,3,5,5,3,Y,Direct
FB0007680,G003223,Resort Hotel,Full Board,2015-08-17,7,4,5,1,4,Maybe,GDS
FB0007681,G003474,City Hotel,Full Board,2015-12-17,2,4,3,5,3,N,TA/TO
FB0007682,G003086,Resort Hotel,Standard,2017-05-10,4,3,2,5,2,N,Direct
FB0007683,G002965,City Hotel,Half Board,2016-07-27,8,5,4,5,2,N,TA/TO
FB0007684,G000076,City Hotel,Standard,2015-10-03,7,2,3,1,4,N,TA/TO
FB0007685,G003983,City Hotel,Standard,2016-11-26,9,3,4,3,3,Maybe,TA/TO
FB0007686,G000191,Resort Hotel,Breakfast Included,2016-03-18,10,5,4,3,1,Maybe,GDS
FB0007687,G002207,City Hotel,Standard,2016-06-02,9,2,1,5,1,Maybe,Direct
FB0007688,G002497,City Hotel,Half Board,2017-08-31,8,1,4,3,3,Y,TA/TO
FB0007689,G001417,Resort Hotel,Premium All-Inclusive,2016-08-19,10,1,2,1,4,Maybe,GDS
FB0007690,G004842,City Hotel,Standard,2016-12-30,8,1,1,4,1,Y,GDS
FB0007691,G000398,City Hotel,Standard,2017-06-12,7,3,2,2,1,Y,Direct
FB0007692,G002780,Resort Hotel,Breakfast Included,2016-10-07,1,4,3,1,5,Maybe,GDS
FB0007693,G002516,Resort Hotel,Standard,2016-05-14,7,2,4,3,3,Maybe,TA/TO
FB0007694,G004561,City Hotel,Breakfast Included,2015-08-21,5,4,1,5,2,N,Direct
FB0007695,G000804,Resort Hotel,Premium All-Inclusive,2016-05-23,10,3,2,1,4,Y,TA/TO
FB0007696,G004270,City Hotel,Half Board,2016-01-30,10,2,3,2,1,Maybe,TA/TO
FB0007697,G003396,City Hotel,Breakfast Included,2017-03-20,4,4,3,5,2,Maybe,Direct
FB0007698,G001795,Resort Hotel,Premium All-Inclusive,2017-03-06,10,2,3,5,5,N,TA/TO
FB0007699,G000961,Resort Hotel,Standard,2015-07-02,9,2,5,4,5,Maybe,Direct
FB0007700,G003609,City Hotel,Premium All-Inclusive,2016-03-03,9,1,4,3,4,Maybe,TA/TO
FB0007701,G002526,Resort Hotel,Standard,2017-02-04,8,1,1,4,1,Maybe,GDS
FB0007702,G000809,Resort Hotel,Full Board,2016-01-21,4,4,5,5,4,Maybe,GDS
FB0007703,G002121,City Hotel,Full Board,2017-06-02,5,1,3,3,2,Y,TA/TO
FB0007704,G003445,Resort Hotel,Half Board,2016-04-26,10,1,2,5,5,N,GDS
FB0007705,G000027,City Hotel,Premium All-Inclusive,2015-10-10,7,4,4,2,2,Y,TA/TO
FB0007706,G004730,City Hotel,Standard,2016-10-20,8,3,1,5,3,Maybe,TA/TO
FB0007707,G000709,Resort Hotel,Standard,2017-01-04,9,3,3,5,1,Maybe,TA/TO
FB0007708,G002843,Resort Hotel,Breakfast Included,2015-11-29,4,3,3,1,4,N,TA/TO
FB0007709,G003199,City Hotel,Breakfast Included,2017-08-06,10,2,3,2,4,Y,TA/TO
FB0007710,G001645,City Hotel,Half Board,2016-04-08,7,2,3,3,4,Maybe,Direct
FB0007711,G000065,City Hotel,Breakfast Included,2015-07-03,7,3,4,5,1,Y,TA/TO
FB0007712,G001682,Resort Hotel,Half Board,2016-11-14,10,4,3,3,3,N,TA/TO
FB0007713,G001386,Resort Hotel,Standard,2015-08-02,6,1,4,1,5,Maybe,Direct
FB0007714,G003821,City Hotel,Half Board,2016-10-20,8,4,1,3,4,Y,TA/TO
FB0007715,G002084,City Hotel,Half Board,2017-08-05,6,3,1,4,1,N,Direct
FB0007716,G004377,City Hotel,Full Board,2017-06-16,9,1,4,1,4,Maybe,Direct
FB0007717,G004852,City Hotel,Standard,2015-08-22,10,5,1,4,4,N,TA/TO
FB0007718,G002814,Resort Hotel,Breakfast Included,2016-09-16,7,2,3,5,1,Maybe,TA/TO
FB0007719,G000154,Resort Hotel,Standard,2017-08-14,7,5,3,1,4,Maybe,TA/TO
FB0007720,G003948,Resort Hotel,Full Board,2016-10-07,7,4,4,4,3,Maybe,TA/TO
FB0007721,G003700,Resort Hotel,Premium All-Inclusive,2017-08-25,10,4,5,4,4,Maybe,Direct
FB0007722,G001565,Resort Hotel,Half Board,2017-08-01,7,4,2,2,2,Y,GDS
FB0007723,G004426,City Hotel,Standard,2015-07-25,8,3,3,5,5,N,GDS
FB0007724,G004306,Resort Hotel,Premium All-Inclusive,2015-10-25,5,3,1,1,1,Y,GDS
FB0007725,G002521,City Hotel,Half Board,2017-08-25,9,5,4,2,1,Maybe,GDS
FB0007726,G004578,Resort Hotel,Half Board,2017-05-31,7,3,2,5,4,N,Direct
FB0007727,G004606,Resort Hotel,Half Board,2015-11-02,9,5,3,3,1,Maybe,GDS
FB0007728,G003800,City Hotel,Standard,2015-07-01,3,2,3,2,1,Maybe,Direct
FB0007729,G000780,City Hotel,Full Board,2015-10-14,5,5,3,4,5,Y,GDS
FB0007730,G003494,City Hotel,Premium All-Inclusive,2015-07-21,5,2,1,2,5,Y,GDS
FB0007731,G000931,Resort Hotel,Standard,2017-05-27,8,3,3,5,5,Maybe,GDS
FB0007732,G003691,City Hotel,Premium All-Inclusive,2016-10-27,10,2,1,4,4,Maybe,Direct
FB0007733,G000682,City Hotel,Half Board,2017-05-22,10,4,1,2,5,N,Direct
FB0007734,G000540,Resort Hotel,Half Board,2017-05-02,4,3,1,3,3,N,TA/TO
FB0007735,G001396,Resort Hotel,Half Board,2016-01-05,7,2,3,3,3,N,GDS
FB0007736,G003057,Resort Hotel,Breakfast Included,2016-01-20,8,5,4,4,2,Y,Direct
FB0007737,G002429,City Hotel,Full Board,2016-12-31,8,5,2,3,4,Maybe,Direct
FB0007738,G001028,Resort Hotel,Standard,2016-01-16,8,4,5,5,3,Maybe,TA/TO
FB0007739,G000403,Resort Hotel,Full Board,2016-01-11,7,4,2,2,3,Y,TA/TO
FB0007740,G002466,City Hotel,Premium All-Inclusive,2016-10-29,4,5,1,1,4,N,TA/TO
FB0007741,G003175,City Hotel,Full Board,2016-06-20,9,4,2,3,5,Maybe,GDS
FB0007742,G002426,City Hotel,Full Board,2016-04-17,8,5,4,5,3,Maybe,GDS
FB0007743,G001780,City Hotel,Standard,2015-09-30,7,2,1,5,1,Maybe,GDS
FB0007744,G000577,Resort Hotel,Half Board,2017-05-29,9,1,5,1,2,Maybe,TA/TO
FB0007745,G001353,Resort Hotel,Full Board,2016-08-03,9,1,3,3,2,N,TA/TO
FB0007746,G002952,Resort Hotel,Standard,2017-08-27,10,1,3,2,3,Maybe,GDS
FB0007747,G004000,City Hotel,Standard,2016-08-18,8,5,4,1,2,N,TA/TO
FB0007748,G003238,City Hotel,Full Board,2016-09-09,8,4,4,2,2,N,GDS
FB0007749,G004241,Resort Hotel,Full Board,2017-05-21,9,2,4,2,4,N,Direct
FB0007750,G002980,City Hotel,Standard,2015-12-18,0,1,2,4,3,N,TA/TO
FB0007751,G001567,Resort Hotel,Premium All-Inclusive,2017-02-27,4,3,5,4,2,Y,TA/TO
FB0007752,G002685,Resort Hotel,Premium All-Inclusive,2017-07-01,9,1,2,3,1,N,GDS
FB0007753,G000125,Resort Hotel,Breakfast Included,2015-08-02,5,1,1,3,3,Maybe,Direct
FB0007754,G001982,City Hotel,Standard,2017-06-07,10,2,2,2,4,Y,GDS
FB0007755,G002392,Resort Hotel,Full Board,2016-03-01,5,4,4,1,1,Y,TA/TO
FB0007756,G000641,Resort Hotel,Half Board,2015-09-15,8,3,5,1,2,N,Direct
FB0007757,G001084,Resort Hotel,Standard,2016-05-30,8,4,3,4,4,Maybe,TA/TO
FB0007758,G001974,Resort Hotel,Premium All-Inclusive,2017-06-06,9,1,4,4,4,Y,Direct
FB0007759,G004503,Resort Hotel,Premium All-Inclusive,2017-02-05,9,4,5,5,3,Y,Direct
FB0007760,G002957,Resort Hotel,Premium All-Inclusive,2016-06-30,9,5,5,5,3,N,TA/TO
FB0007761,G004883,Resort Hotel,Full Board,2016-06-15,8,1,3,5,3,Maybe,TA/TO
FB0007762,G004362,City Hotel,Full Board,2015-09-30,1,4,4,3,3,N,GDS
FB0007763,G004936,City Hotel,Standard,2017-04-27,8,2,5,2,1,Maybe,TA/TO
FB0007764,G002347,Resort Hotel,Breakfast Included,2017-01-16,10,4,2,5,5,Maybe,Direct
FB0007765,G000038,City Hotel,Half Board,2016-10-07,9,3,5,3,4,Y,TA/TO
FB0007766,G003031,Resort Hotel,Half Board,2016-02-02,3,3,4,4,4,Y,GDS
FB0007767,G001154,Resort Hotel,Breakfast Included,2016-03-28,3,4,4,2,1,Maybe,Direct
FB0007768,G001335,City Hotel,Premium All-Inclusive,2017-05-19,8,5,3,3,2,Y,Direct
FB0007769,G001438,Resort Hotel,Half Board,2015-07-23,3,2,3,5,5,N,GDS
FB0007770,G001298,City Hotel,Breakfast Included,2017-01-06,6,3,2,1,3,Y,Direct
FB0007771,G004085,Resort Hotel,Premium All-Inclusive,2017-02-13,10,1,2,1,3,Maybe,TA/TO
FB0007772,G000196,Resort Hotel,Standard,2015-08-08,8,5,4,4,2,N,GDS
FB0007773,G001175,City Hotel,Standard,2017-03-23,5,2,2,2,1,N,Direct
FB0007774,G002798,City Hotel,Half Board,2015-07-23,4,4,3,5,5,N,GDS
FB0007775,G002531,City Hotel,Breakfast Included,2016-09-02,9,4,5,4,4,Y,TA/TO
FB0007776,G000212,Resort Hotel,Premium All-Inclusive,2017-02-28,8,2,1,2,1,Maybe,TA/TO
FB0007777,G004293,Resort Hotel,Premium All-Inclusive,2016-12-29,10,4,2,4,5,Y,Direct
FB0007778,G001561,City Hotel,Standard,2015-09-13,9,4,2,2,4,Maybe,Direct
FB0007779,G002249,City Hotel,Premium All-Inclusive,2016-04-22,9,1,2,1,4,Y,TA/TO
FB0007780,G002877,City Hotel,Half Board,2016-11-30,9,1,5,2,2,N,Direct
FB0007781,G004786,City Hotel,Standard,2017-08-27,6,3,3,3,5,Y,GDS
FB0007782,G001538,Resort Hotel,Standard,2017-01-27,7,4,3,2,4,Maybe,Direct
FB0007783,G001813,City Hotel,Half Board,2016-05-23,5,1,2,2,3,Maybe,TA/TO
FB0007784,G003569,City Hotel,Full Board,2017-06-26,10,4,3,4,4,Maybe,Direct
FB0007785,G002878,Resort Hotel,Half Board,2015-09-06,7,2,1,3,5,Maybe,Direct
FB0007786,G000502,Resort Hotel,Premium All-Inclusive,2016-05-19,10,5,5,2,4,Maybe,TA/TO
FB0007787,G004429,City Hotel,Breakfast Included,2015-11-02,9,1,2,3,3,Maybe,GDS
FB0007788,G000719,City Hotel,Half Board,2015-09-05,7,4,5,4,3,Y,TA/TO
FB0007789,G001658,City Hotel,Half Board,2016-07-19,6,3,2,3,4,N,GDS
FB0007790,G000669,City Hotel,Standard,2016-04-07,5,4,2,2,1,Y,Direct
FB0007791,G000537,City Hotel,Full Board,2015-11-13,5,3,4,4,5,Maybe,TA/TO
FB0007792,G000233,City Hotel,Premium All-Inclusive,2016-02-13,9,3,4,5,2,Y,GDS
FB0007793,G002685,City Hotel,Breakfast Included,2017-06-18,8,2,3,5,4,Y,TA/TO
FB0007794,G003826,Resort Hotel,Premium All-Inclusive,2016-01-12,10,3,4,3,5,Y,TA/TO
FB0007795,G000020,Resort Hotel,Half Board,2016-01-28,7,4,5,2,5,Y,Direct
FB0007796,G001754,City Hotel,Half Board,2015-11-28,7,4,4,4,1,N,TA/TO
FB0007797,G002125,Resort Hotel,Full Board,2016-01-19,9,2,3,5,2,Maybe,Direct
FB0007798,G004174,Resort Hotel,Breakfast Included,2015-09-18,8,3,2,5,5,N,Direct
FB0007799,G003491,Resort Hotel,Breakfast Included,2017-04-29,8,3,4,1,5,Y,GDS
FB0007800,G000521,Resort Hotel,Half Board,2015-09-06,6,1,3,3,1,Y,TA/TO
FB0007801,G001297,Resort Hotel,Full Board,2016-10-09,6,5,5,5,2,Maybe,Direct
FB0007802,G000924,City Hotel,Full Board,2017-06-09,6,2,2,3,1,N,GDS
FB0007803,G003222,City Hotel,Breakfast Included,2016-05-29,10,3,3,4,3,N,Direct
FB0007804,G000666,Resort Hotel,Full Board,2015-11-28,7,4,5,5,4,Y,GDS
FB0007805,G000476,Resort Hotel,Full Board,2015-07-04,5,5,2,1,4,Maybe,GDS
FB0007806,G003739,Resort Hotel,Breakfast Included,2017-04-03,7,5,3,4,3,Y,TA/TO
FB0007807,G000191,City Hotel,Standard,2017-08-31,1,4,1,2,5,Y,Direct
FB0007808,G004681,Resort Hotel,Breakfast Included,2016-09-24,8,2,3,1,2,Y,Direct
FB0007809,G003707,City Hotel,Breakfast Included,2016-07-11,7,3,1,5,1,Y,GDS
FB0007810,G004484,City Hotel,Breakfast Included,2015-07-08,4,1,2,4,1,Maybe,Direct
FB0007811,G004726,City Hotel,Full Board,2017-02-07,8,1,1,1,3,Y,GDS
FB0007812,G000760,Resort Hotel,Breakfast Included,2016-02-13,6,5,5,1,5,N,GDS
FB0007813,G000981,Resort Hotel,Half Board,2016-10-22,8,3,5,2,1,N,GDS
FB0007814,G004117,Resort Hotel,Half Board,2015-09-21,4,5,1,3,2,Maybe,GDS
FB0007815,G000409,Resort Hotel,Breakfast Included,2015-07-12,8,5,1,3,2,Y,Direct
FB0007816,G000847,Resort Hotel,Full Board,2016-02-08,7,2,3,1,3,Y,GDS
FB0007817,G001420,City Hotel,Premium All-Inclusive,2015-09-15,5,3,2,1,5,Maybe,Direct
FB0007818,G002427,City Hotel,Full Board,2015-08-31,6,2,1,5,3,N,TA/TO
FB0007819,G003033,City Hotel,Half Board,2017-02-26,7,3,2,3,5,N,TA/TO
FB0007820,G003841,Resort Hotel,Breakfast Included,2016-12-05,4,3,5,1,1,N,TA/TO
FB0007821,G002604,City Hotel,Standard,2016-12-18,7,4,3,4,4,Y,GDS
FB0007822,G001421,City Hotel,Full Board,2017-01-11,6,3,1,2,1,Maybe,GDS
FB0007823,G003946,Resort Hotel,Breakfast Included,2016-02-03,10,1,2,2,4,Y,GDS
FB0007824,G001349,City Hotel,Premium All-Inclusive,2016-09-28,7,2,2,1,3,N,Direct
FB0007825,G000726,Resort Hotel,Breakfast Included,2017-01-01,2,1,3,5,2,Y,Direct
FB0007826,G004714,Resort Hotel,Breakfast Included,2017-03-20,7,3,2,4,1,Maybe,Direct
FB0007827,G001290,City Hotel,Full Board,2015-10-04,9,2,2,3,4,N,GDS
FB0007828,G000748,Resort Hotel,Standard,2016-04-21,10,5,2,4,5,Y,TA/TO
FB0007829,G003241,Resort Hotel,Breakfast Included,2017-05-06,8,2,3,2,1,Y,TA/TO
FB0007830,G002001,City Hotel,Full Board,2017-04-29,4,1,4,2,4,Y,GDS
FB0007831,G002026,Resort Hotel,Premium All-Inclusive,2015-08-20,10,5,5,4,1,N,GDS
FB0007832,G002319,Resort Hotel,Standard,2016-05-14,8,3,3,1,3,N,Direct
FB0007833,G000125,Resort Hotel,Full Board,2017-05-29,9,4,3,1,4,Maybe,TA/TO
FB0007834,G004132,Resort Hotel,Breakfast Included,2016-10-11,2,4,2,4,2,N,GDS
FB0007835,G000787,City Hotel,Standard,2015-07-16,8,4,3,4,4,Maybe,TA/TO
FB0007836,G003882,Resort Hotel,Premium All-Inclusive,2015-11-30,6,2,3,2,3,Y,GDS
FB0007837,G003209,Resort Hotel,Premium All-Inclusive,2017-07-14,9,4,5,1,1,Maybe,GDS
FB0007838,G000448,City Hotel,Half Board,2017-04-06,7,4,5,3,1,Y,Direct
FB0007839,G002134,Resort Hotel,Breakfast Included,2016-02-03,8,3,2,2,2,Y,Direct
FB0007840,G000948,City Hotel,Premium All-Inclusive,2016-03-10,9,2,3,3,1,Y,GDS
FB0007841,G003658,Resort Hotel,Standard,2016-03-17,7,4,2,2,2,Y,GDS
FB0007842,G002949,City Hotel,Premium All-Inclusive,2017-07-08,8,4,3,5,2,Y,Direct
FB0007843,G002263,City Hotel,Standard,2017-05-22,4,1,3,3,4,N,TA/TO
FB0007844,G001630,Resort Hotel,Premium All-Inclusive,2017-07-01,9,3,5,1,5,Maybe,Direct
FB0007845,G002495,City Hotel,Breakfast Included,2016-10-31,3,3,1,5,1,Maybe,TA/TO
FB0007846,G001009,Resort Hotel,Full Board,2015-09-08,5,3,4,2,4,N,GDS
FB0007847,G002052,City Hotel,Breakfast Included,2015-09-14,9,4,2,2,3,N,TA/TO
FB0007848,G002326,City Hotel,Standard,2017-04-05,9,3,1,1,2,Y,TA/TO
FB0007849,G000305,City Hotel,Full Board,2016-06-29,8,2,3,2,3,Y,GDS
FB0007850,G003676,City Hotel,Full Board,2017-01-21,9,3,2,5,1,Maybe,Direct
FB0007851,G000228,Resort Hotel,Half Board,2016-04-22,9,1,5,1,3,Y,TA/TO
FB0007852,G004792,Resort Hotel,Premium All-Inclusive,2016-07-16,6,4,5,4,2,Y,TA/TO
FB0007853,G003684,Resort Hotel,Half Board,2016-02-11,8,5,5,3,5,Y,TA/TO
FB0007854,G000172,Resort Hotel,Half Board,2016-06-02,6,4,1,2,1,Y,GDS
FB0007855,G002493,City Hotel,Premium All-Inclusive,2016-01-06,10,1,1,2,3,Y,TA/TO
FB0007856,G004418,Resort Hotel,Breakfast Included,2015-09-25,6,2,5,1,4,N,Direct
FB0007857,G004449,Resort Hotel,Premium All-Inclusive,2017-02-21,8,5,3,1,2,Maybe,TA/TO
FB0007858,G000109,City Hotel,Full Board,2016-01-24,9,4,2,4,2,N,GDS
FB0007859,G002897,Resort Hotel,Breakfast Included,2016-09-08,8,4,1,2,2,Y,GDS
FB0007860,G004940,Resort Hotel,Standard,2017-04-08,6,2,4,5,3,Y,TA/TO
FB0007861,G001901,Resort Hotel,Breakfast Included,2016-01-18,7,4,2,5,1,Maybe,GDS
FB0007862,G001221,Resort Hotel,Half Board,2015-07-08,8,4,4,4,4,N,TA/TO
FB0007863,G000062,City Hotel,Half Board,2016-03-08,6,4,3,2,5,N,GDS
FB0007864,G003475,City Hotel,Breakfast Included,2017-05-17,3,3,2,5,3,Y,Direct
FB0007865,G000996,Resort Hotel,Half Board,2015-09-17,4,4,1,2,2,Maybe,TA/TO
FB0007866,G004829,City Hotel,Breakfast Included,2015-09-18,8,2,4,1,2,Y,GDS
FB0007867,G001284,Resort Hotel,Half Board,2015-12-24,8,2,5,5,1,Maybe,TA/TO
FB0007868,G004346,City Hotel,Full Board,2016-11-20,10,5,2,5,2,Maybe,Direct
FB0007869,G001702,City Hotel,Full Board,2016-06-05,1,2,5,4,5,Maybe,Direct
FB0007870,G003126,City Hotel,Full Board,2017-03-11,5,5,5,1,2,N,TA/TO
FB0007871,G002583,City Hotel,Premium All-Inclusive,2015-08-10,8,2,4,3,4,N,Direct
FB0007872,G000221,City Hotel,Half Board,2016-10-04,5,2,2,3,2,Y,TA/TO
FB0007873,G002357,Resort Hotel,Premium All-Inclusive,2017-01-24,5,5,3,5,3,Maybe,Direct
FB0007874,G001923,Resort Hotel,Half Board,2016-10-25,10,5,1,5,3,N,TA/TO
FB0007875,G004841,City Hotel,Half Board,2017-07-09,6,5,2,4,4,Y,GDS
FB0007876,G000507,Resort Hotel,Half Board,2016-08-21,6,2,5,4,2,Y,TA/TO
FB0007877,G001312,Resort Hotel,Standard,2015-07-08,10,5,3,5,3,N,TA/TO
FB0007878,G002149,City Hotel,Half Board,2016-03-26,8,1,4,5,5,N,GDS
